Sample	Reads_sequenced	Reads_mapped	Unique_reads_mapped	Percent_mapped_reads	avg_quality	dinucleotide_repeats	mononucleotide_repeats	Ecoli_screen_result	Human_screen_result	Mouse_screen_result	Rat_screen_result	Unmapped_screen_result	Yeast_screen_result	Genome_coverage	Positive_chromosomes	Proportion_with_neighbours	sample_id	treatment	tube_contents	expt	filename
1np_f15c2	5839191	1225753	652915	20.99	36.3045889405	0.0	0.0	0.427112718026	12.6504827367	26.0300369502	6.75831379872	62.6	0.245341491517	0.0452451512573	6	0.878404669261	f15c2	frozen-before-incubation	1np	differentiation-16	1np_f15c2
1np_f15c3	1102443	500400	344347	45.39	28.6464198149	0.0	0.0	1.4038693713	29.8185047344	81.4224279856	36.1673468166	12.39	19.1163704938	0.0489275549426	8	0.816191904048	f15c3	frozen-after-incubation	1np	differentiation-16	1np_f15c3
1np_f15c4	1482024	664308	394785	44.82	36.7931659676	0.0	0.0	1.12143478877	35.2108256918	61.2851966559	15.1859274104	6.41	0.47165037145	0.0649775534755	10	0.90607360578	f15c4	frozen-after-incubation	1np	differentiation-16	1np_f15c4
1np_f15c5	581761	356261	222639	61.23	36.2492793432	0.0	0.0	2.79390682852	7.90936562123	81.2852590217	18.6549231134	11.46	0.623962211611	0.0361198321645	8	0.837124289196	f15c5	frozen-before-amplification	1np	differentiation-16	1np_f15c5
1np_f15c6	1041898	572922	367541	54.98	35.5312218662	0.0	0.0	2.60773586717	6.58124580094	72.8054515788	18.003647183	21.27	0.897398982628	0.0579648484493	9	0.710706150342	f15c6	frozen-before-amplification	1np	differentiation-16	1np_f15c6
1np_f15c7	675225	471960	298816	69.89	36.5194090859	0.0	0.0	2.8270492738	6.73743792828	85.6418656244	20.2703683354	9.01	0.796176693171	0.0393914497814	6	0.868156424581	f15c7	unfrozen	1np	differentiation-16	1np_f15c7
1np_f15c8	996469	573172	293571	57.52	36.4996442438	0.0	0.0	2.66440535089	5.77338003151	74.7197607555	17.1796441438	20.37	0.679398275914	0.0307942842053	5	0.847546450691	f15c8	unfrozen	1np	differentiation-16	1np_f15c8
1np_f15d1	1174818	840393	514600	71.53	36.8066977183	0.0	0.0	1.08373679802	6.09691323977	92.7815570673	21.1854711855	4.31	0.589364875079	0.108520876735	13	0.898607543599	f15d1	frozen-before-incubation	1np	differentiation-16	1np_f15d1
1np_f15d2	2342607	1773384	870785	75.7	36.8400615212	0.0	0.0	1.13202360264	4.6203842793	92.7660451828	21.7146279442	5.55	0.622465710387	0.0788855960799	9	0.911288822764	f15d2	frozen-before-incubation	1np	differentiation-16	1np_f15d2
1np_f15d3	1279350	393360	234404	30.74	27.596911713	0.0	0.0	2.88684306792	30.549120026	66.1118562777	36.0758850547	28.45	22.3072389546	0.0210527860098	5	0.903832752613	f15d3	frozen-after-incubation	1np	differentiation-16	1np_f15d3
1np_f15d4	377376	226662	138167	60.06	36.5761177181	0.0	0.0	3.03993894683	6.23993046723	77.3022131773	17.2665988298	16.65	0.54905452387	0.0248232152812	2	0.914302600473	f15d4	frozen-after-incubation	1np	differentiation-16	1np_f15d4
1np_f15d5	1866145	28897	27581	1.54	36.8447950186	0.0020673529	0.0	0.647532554801	87.5971044299	5.70256264063	5.31669025341	10.09	0.279986560645	0.00142308030868	1	0.0	f15d5	frozen-before-amplification	1np	differentiation-16	1np_f15d5
1np_f15d6	3281337	319587	232442	9.73	36.4826304034	0.0	0.0	0.24840347966	22.3462563484	14.2575551868	4.44813194549	64.9	0.240358022829	0.0605029195153	9	0.747332686712	f15d6	frozen-before-amplification	1np	differentiation-16	1np_f15d6
1np_f15d7	1336201	859746	469738	64.34	36.6993132021	0.0	0.0	2.76791360607	5.31400496181	87.220897991	19.5826239237	8.53	0.817239869631	0.0474604618409	9	0.899227202473	f15d7	unfrozen	1np	differentiation-16	1np_f15d7
1np_f15d8	558235	389569	233278	69.78	36.5230431628	0.0	0.0	4.04127257094	5.28589853826	84.9322871883	20.1214531384	9.61	0.674978503869	0.0361198321645	9	0.912266450041	f15d8	unfrozen	1np	differentiation-16	1np_f15d8
1np_f15e1	873727	531097	321153	60.78	36.7974332944	0.0	0.0	1.25256229334	5.77352932088	81.4958642783	18.4268806461	14.99	0.518124040749	0.0710806607787	9	0.886274509804	f15e1	frozen-before-incubation	1np	differentiation-16	1np_f15e1
1np_f15e2	1104117	724559	400062	65.62	36.7175326528	0.0	0.0	2.23163138232	4.52801992528	87.6712328767	19.1083437111	9.43	0.615691158157	0.0780346820809	8	0.590712539951	f15e2	frozen-before-incubation	1np	differentiation-16	1np_f15e2
1np_f15e3	2641861	66805	61163	2.52	29.2133844286	0.0	0.0	0.0836523604728	4.6235151706	6.41465983014	6.01706508154	89.65	2.20743817106	0.026304979314	8	0.633017289459	f15e3	frozen-after-incubation	1np	differentiation-16	1np_f15e3
1np_f15e4	1032070	681767	391646	66.05	36.8355770442	0.0	0.0	0.773203367989	4.89501681088	93.0789578226	19.9346943521	5.29	0.514499985466	0.0748364191192	12	0.878063124877	f15e4	frozen-after-incubation	1np	differentiation-16	1np_f15e4
1np_f15e5	814348	560060	331766	68.77	36.4747159691	0.0	0.0	3.67801638603	5.38636854824	82.8663771932	19.1140931686	11.9	0.717134605183	0.0756139784631	10	0.863989134653	f15e5	frozen-before-amplification	1np	differentiation-16	1np_f15e5
1np_f15e6	2307854	1397857	691964	60.56	36.335400333	0.0	0.0	2.81138506308	6.95919953758	79.9306372207	19.6488011002	15.26	1.0982440055	0.0564537425545	9	0.862266112266	f15e6	frozen-before-amplification	1np	differentiation-16	1np_f15e6
1np_f15e7	582452	408277	265645	70.09	36.6941996937	0.0	0.0	3.2016152293	5.37001936627	89.0158226544	20.9557460134	6.61	0.710783303803	0.072180980605	8	0.888211382114	f15e7	unfrozen	1np	differentiation-16	1np_f15e7
1np_f15e8	372830	257191	164122	68.98	36.5856771183	0.0	0.0	3.98034503476	5.28173547335	85.8778216462	19.7472319973	9.07	0.817526392584	0.0439541093278	7	0.860480640854	f15e8	unfrozen	1np	differentiation-16	1np_f15e8
1np_f15f1	1727670	1129907	546909	65.4	36.7021746051	0.0	0.0	2.51505490613	7.7714803007	86.2655960956	20.3418349274	7.37	0.625811784154	0.0595639799302	11	0.829556650246	f15f1	frozen-before-incubation	1np	differentiation-16	1np_f15f1
1np_f15f2	2702734	512261	298269	18.95	36.7258561146	0.0	0.0	0.371620946634	2.20275319174	25.4800103894	7.04081836527	73.37	0.266727937504	0.035650362372	5	0.808230452675	f15f2	frozen-before-incubation	1np	differentiation-16	1np_f15f2
1np_f15f3	1272273	563549	367362	44.29	27.5715495023	0.0	0.0	1.10659255323	33.0077246904	85.4906608902	41.5886704541	10.28	23.797359709	0.0554267773833	9	0.851773425093	f15f3	frozen-after-incubation	1np	differentiation-16	1np_f15f3
1np_f15f4	1221405	936038	557040	76.63	36.8149426275	0.0	0.0	1.3725143441	5.88009903325	92.7719484398	21.4188870549	4.41	0.701485498703	0.0801766380094	12	0.922232387923	f15f4	frozen-after-incubation	1np	differentiation-16	1np_f15f4
1np_f15f5	3209522	1995561	987468	62.17	36.0769454143	0.0	0.0	3.09278350515	5.20648467567	79.1820375282	18.4789327803	15.9	0.584258908453	0.0899328071359	9	0.898205546493	f15f5	frozen-before-amplification	1np	differentiation-16	1np_f15f5
1np_f15f6	1149611	694851	397872	60.44	36.6263344731	0.0	0.0	2.44471873774	6.00798002124	86.5105108553	21.3154596167	8.97	0.611418893705	0.0418708371233	5	0.765241765943	f15f6	frozen-before-amplification	1np	differentiation-16	1np_f15f6
1np_f15f7	3353141	662033	428795	19.74	36.8084512402	0.0	0.0	0.898379671878	44.7770274381	25.1130579384	7.67780008517	32.07	0.300135872321	0.05437047035	8	0.899082568807	f15f7	unfrozen	1np	differentiation-16	1np_f15f7
1np_f15f8	1974521	1357267	720833	68.73	36.8228689388	0.0	0.0	1.67026244087	4.88316266067	92.2260374568	20.7359688839	5.27	0.547975731056	0.0988527331944	9	0.871178391214	f15f8	unfrozen	1np	differentiation-16	1np_f15f8
1np_f15g1	308357	172435	98529	55.92	36.1685805738	0.0	0.0	6.49991243944	10.4557040842	70.8715194676	17.453738836	16.62	1.01570252758	0.0212875209061	4	0.779462439697	f15g1	frozen-before-incubation	1np	differentiation-16	1np_f15g1
1np_f15g2	187078	12504	12414	6.68	35.2625001336	0.0	0.0	11.0691797004	5.90235089107	9.66655619581	3.54451084574	74.8	0.954147467901	0.000190722103225	1	0.153846153846	f15g2	frozen-before-incubation	1np	differentiation-16	1np_f15g2
1np_f15g3	984822	366300	230742	37.19	27.5690419182	0.0	0.0	1.84498847517	30.8723332961	77.5880101134	37.5079963039	17.97	22.3368500147	0.0291951527244	6	0.894974874372	f15g3	frozen-after-incubation	1np	differentiation-16	1np_f15g3
1np_f15g4	514009	333177	177382	64.81	36.6610137177	0.0	0.0	3.5446781191	5.92692749168	85.5800470808	19.2418435439	8.78	0.679947860937	0.0350635251313	6	0.823430962343	f15g4	frozen-after-incubation	1np	differentiation-16	1np_f15g4
1np_f15g5	639664	443964	271882	69.4	36.6592414142	0.0	0.0	3.47525114669	5.77613942276	89.4176023112	21.2098188742	5.51	0.66691054394	0.0714034212611	9	0.864803780563	f15g5	frozen-before-amplification	1np	differentiation-16	1np_f15g5
1np_f15g6	1255801	859205	493177	68.41	36.8326589961	0.0	0.0	0.728770923696	4.76392583928	93.4203579673	21.7709961595	5.02	0.521733729464	0.0663126081981	10	0.861283185841	f15g6	frozen-before-amplification	1np	differentiation-16	1np_f15g6
1np_f15g7	2994426	2015991	1073993	67.32	36.503825441	0.0	0.0	1.44567449782	4.51134599008	88.1220257476	19.8928016831	9.63	0.548013825577	0.0700243537455	10	0.923109155667	f15g7	unfrozen	1np	differentiation-16	1np_f15g7
1np_f15g8	823940	527424	327153	64.01	36.7607070903	0.0	0.0	2.46618702242	8.17531288534	86.3796568699	19.7974619634	6.94	0.626256153331	0.0746456970159	10	0.879716981132	f15g8	unfrozen	1np	differentiation-16	1np_f15g8
1np_f15h1	457710	275617	168889	60.21	36.6270083677	0.0	0.0	3.90094164427	12.6455616001	73.7792488694	17.9130890739	13.68	0.868453824474	0.0476951967372	10	0.81882497693	f15h1	frozen-before-incubation	1np	differentiation-16	1np_f15h1
1np_f15h3	1107061	78587	63321	7.09	28.4220228154	0.0	0.0	0.327894914648	9.56260805628	17.2671449296	11.9125216113	78.87	6.14852646013	0.0245151257299	5	0.606223818073	f15h3	frozen-after-incubation	1np	differentiation-16	1np_f15h3
1np_f15h5	714320	499145	308558	69.87	36.9275646769	0.0	0.0	1.36507065441	4.80959567254	92.6150951532	21.3129373028	4.98	0.551711973032	0.0753792435668	10	0.878357337485	f15h5	frozen-before-amplification	1np	differentiation-16	1np_f15h5
1np_f15h7	425046	265187	167967	62.39	36.7818283198	0.0	0.0	1.91225461595	8.72183847471	87.578814628	20.411812313	6.83	0.67380625247	0.0451864675332	9	0.853571428571	f15h7	unfrozen	1np	differentiation-16	1np_f15h7
1np_f16a1	1328539	844022	527371	63.53	37.1811350664	0.0	0.0	0.177110650123	5.40040706094	89.0191396924	21.567380328	9.94	0.704528552977	0.0890232094129	10	0.889749505603	f16a1	none	1np	differentiation-16	1np_f16a1
1np_f16a2	1767536	828105	564222	46.85	34.9009230929	0.0	0.0	0.130350214365	3.78117457763	62.2676863855	15.3731784067	36.19	0.508162163814	0.132625216396	14	0.86360619469	f16a2	none	1np	differentiation-16	1np_f16a2
1np_f16a3	1007989	595001	401012	59.02	36.1092670654	0.0	0.0	0.507941547039	6.49708826476	76.4759571027	18.4208176668	21.58	1.53374537446	0.0435873360523	7	0.820262537866	f16a3	none	1np	differentiation-16	1np_f16a3
1np_f16a4	2817304	1394988	941902	49.51	37.2156011563	0.0	0.0	0.258403069033	4.2060068775	60.6899361943	14.2509292572	38.08	0.652964678288	0.113553006074	10	0.870930232558	f16a4	none	1np	differentiation-16	1np_f16a4
1np_f16a5	1455767	415479	317544	28.54	37.1814740958	0.0	0.0	0.192680212669	3.09009603099	38.3629394551	8.92305155999	60.41	0.45439558175	0.0503506352513	9	0.921328671329	f16a5	none	1np	differentiation-16	1np_f16a5
1np_f16a6	1391137	940415	646893	67.6	37.4046093232	0.0	0.0	0.482051385269	7.93523000594	90.1013414916	20.7433051214	5.99	0.869503960067	0.121871423961	11	0.920428554231	f16a6	none	1np	differentiation-16	1np_f16a6
1np_f16a7	2120156	1335534	602150	62.99	36.7581739268	0.0	0.0	1.51148969889	9.39580031696	84.2591125198	23.3013074485	10.74	1.42234548336	0.0822452392829	9	0.736532286836	f16a7	none	1np	differentiation-16	1np_f16a7
1np_f16b1	1333287	751446	515671	56.36	36.3867111882	0.0	0.0	0.443638420062	4.42858396466	77.0185548113	17.4959292519	21.17	0.622068817582	0.0953610516123	8	0.848307692308	f16b1	none	1np	differentiation-16	1np_f16b1
1np_f16b2	933298	552628	363805	59.21	37.2033230544	0.0	0.0	0.302796528447	6.91417550627	88.4349083896	21.68756027	10.28	0.660559305689	0.0554707901763	9	0.821475800053	f16b2	none	1np	differentiation-16	1np_f16b2
1np_f16b3	1497921	755790	501230	50.45	34.8596922001	0.0	0.0	0.157216959404	4.98988604274	67.8486311109	17.0535338767	30.48	1.11854359015	0.0879228895866	9	0.82396128817	f16b3	none	1np	differentiation-16	1np_f16b3
1np_f16b4	1459613	780623	454946	53.48	36.8914438279	0.0	0.0	1.39145805073	7.06827804497	77.7068689111	18.203025445	17.77	0.950589879558	0.0472844106687	9	0.826869376357	f16b4	none	1np	differentiation-16	1np_f16b4
1np_f16b5	1674160	792651	512969	47.34	36.9993752091	0.0	0.0	0.89358245329	10.5777822908	62.3090982941	14.3450446791	29.77	0.825548334687	0.0139667263285	3	0.72268907563	f16b5	none	1np	differentiation-16	1np_f16b5
1np_f16b6	1302013	926491	663782	71.15	37.3589226836	0.0	0.0	0.487244770606	5.44655783536	92.093255454	21.7143427687	6.68	0.915580849683	0.132595874534	13	0.918566054437	f16b6	none	1np	differentiation-16	1np_f16b6
1np_f16b7	1015342	710180	396911	69.94	37.2857628267	0.0	0.0	0.430393460383	11.3143251096	88.3321022308	21.5039149062	5.04	0.855862510464	0.0672955605763	7	0.810115543928	f16b7	none	1np	differentiation-16	1np_f16b7
1np_f16c1	1482930	756581	533804	51.01	35.6308638978	0.0	0.0	0.212417308976	4.86031033157	68.0129878012	16.7597256782	30.12	0.761667779329	0.109562512837	8	0.882431708623	f16c1	none	1np	differentiation-16	1np_f16c1
1np_f16c2	1644291	97681	74671	5.94	37.1713765994	0.0	0.0	0.426198561823	1.93540853759	8.36536309588	2.60292500657	90.2	0.296782103553	0.014436196121	4	0.585365853659	f16c2	none	1np	differentiation-16	1np_f16c2
1np_f16c3	1253907	893827	572104	71.28	36.507114164	0.0	0.0	0.362863511482	6.18215748276	89.6573531699	21.6121507439	8.86	1.20159659945	0.0735160353276	12	0.777090401118	f16c3	none	1np	differentiation-16	1np_f16c3
1np_f16c4	1690397	1250161	742969	73.95	37.5586326762	0.0	0.0	0.152862142484	4.95595156684	95.0118669295	22.8488676133	4.33	0.689890985156	0.0835509521434	10	0.853731343284	f16c4	none	1np	differentiation-16	1np_f16c4
1np_f16c5	540377	369030	302056	68.29	37.4733935752	0.0	0.0	0.242421999334	5.03164439839	92.1573707391	20.8001776528	6.74	0.695806654576	0.124072063613	12	0.862362539908	f16c5	none	1np	differentiation-16	1np_f16c5
1np_f16c6	1163800	742702	478417	63.81	37.0890599759	0.0	0.0	1.02284912975	6.32269240287	82.1197310897	19.4908438505	15.29	0.913552750969	0.0555734866935	8	0.89994720169	f16c6	none	1np	differentiation-16	1np_f16c6
1np_f16c7	1218869	635667	358606	52.15	35.9552133987	0.0	0.0	2.16494540872	15.7886446201	70.3041162514	18.2774950036	17.36	1.83217981156	0.0434406267422	6	0.802769334684	f16c7	none	1np	differentiation-16	1np_f16c7
1np_f16d1	877702	604852	381584	68.91	37.2046731123	0.0	0.0	0.392727869323	6.03857551552	89.0497626201	20.678198989	9.32	0.955671995324	0.080631436871	8	0.86499272198	f16d1	none	1np	differentiation-16	1np_f16d1
1np_f16d2	1289318	501075	285947	38.86	36.6563617354	0.0	0.0	0.753183637665	7.03374706339	51.2265701409	13.2628883131	44.02	0.857036267758	0.046682902497	8	0.611565053426	f16d2	none	1np	differentiation-16	1np_f16d2
1np_f16d3	1439146	940163	557366	65.32	36.3749904457	0.0	0.0	0.265571952489	6.74144187087	85.809897176	21.0589803204	12.42	1.36190744866	0.0855902115548	9	0.802022625986	f16d3	none	1np	differentiation-16	1np_f16d3
1np_f16d4	384711	203234	139950	52.82	35.680430245	0.0	0.0	0.367027802616	6.86747489031	70.4100729897	19.4701490985	26.52	1.12603713947	0.0198644405974	5	0.76070901034	f16d4	none	1np	differentiation-16	1np_f16d4
1np_f16d5	2306485	1577700	961799	68.4	37.395492275	0.0	0.0	0.350012963443	5.77770686664	88.4804850322	21.266029796	9.77	0.771823457849	0.0737214283618	8	0.852139303483	f16d5	none	1np	differentiation-16	1np_f16d5
1np_f16d6	1721840	1261366	948567	73.25	37.3361589927	0.0	0.0	0.652613911241	5.61287456188	91.9632719554	21.1413338599	6.49	0.887594411808	0.181332707374	16	0.941990291262	f16d6	none	1np	differentiation-16	1np_f16d6
1np_f16d7	1539135	773384	435479	50.24	37.1388981473	0.0	0.0	0.855675428081	7.61141810173	63.1289652954	15.5921995147	30.8	0.637370990849	0.055148029694	7	0.872572492684	f16d7	none	1np	differentiation-16	1np_f16d7
1np_f16e1	2193633	1491633	789303	67.99	37.4662160899	0.0	0.0	0.43726369207	4.8891295845	91.5706391471	19.2516372316	7.09	0.768220156252	0.0910477978933	7	0.907025459233	f16e1	none	1np	differentiation-16	1np_f16e1
1np_f16e2	1699754	983289	505333	57.84	36.4814226059	0.0	0.0	1.24617446443	8.2701578221	76.1676634729	19.2226911768	19.69	1.26617726482	0.0898154396878	11	0.854295981705	f16e2	none	1np	differentiation-16	1np_f16e2
1np_f16e3	1121306	415921	290253	37.09	34.9766593597	0.0	0.0	1.34887234272	20.9354797571	56.9989307121	17.4254686718	27.87	2.08069690103	0.0764355506	9	0.720729366603	f16e3	none	1np	differentiation-16	1np_f16e3
1np_f16e4	1763604	768969	416121	43.6	36.739078614	0.0	0.0	0.605237910551	12.7344914164	64.4073159281	15.6790299863	26.4	0.951233950479	0.0694375165048	8	0.792943165012	f16e4	none	1np	differentiation-16	1np_f16e4
1np_f16e5	981999	344242	248900	35.05	36.9183848456	0.0	0.0	0.37067209776	4.27393075356	50.2790224033	11.2209775967	48.04	0.763747454175	0.0549573075907	8	0.903630539242	f16e5	none	1np	differentiation-16	1np_f16e5
1np_f16e6	1811913	872179	594397	48.13	37.1961131688	0.0	0.0	0.764936122867	5.78569867477	72.0639367388	16.7521010908	25.22	0.822554687966	0.0587130659312	8	0.838830584708	f16e6	none	1np	differentiation-16	1np_f16e6
1np_f16e7	1860946	1364476	754215	73.32	37.5380607497	0.0	0.0	0.998519577314	5.18250038287	93.2931747409	21.1455408648	4.9	0.801470212875	0.0888618291717	10	0.854053161631	f16e7	none	1np	differentiation-16	1np_f16e7
1np_f16f1	1619319	635864	432307	39.26	35.9359570288	0.0	0.0	3.8425816141	11.7372144495	54.0728005691	15.0995968698	35.73	1.8150739072	0.111675126904	13	0.82908565423	f16f1	none	1np	differentiation-16	1np_f16f1
1np_f16f2	2052344	1477285	835932	71.98	37.4365311078	0.0	0.0	0.335615106773	5.34221485506	91.1041532369	20.9513869704	7.67	0.737739304827	0.106848390599	10	0.887134422628	f16f2	none	1np	differentiation-16	1np_f16f2
1np_f16f3	1297741	848221	505481	65.36	36.3092966933	0.0	0.0	0.483837038076	7.57109799954	88.6002784818	21.0924900077	9.4	1.96740360824	0.0542237610399	7	0.842261904762	f16f3	none	1np	differentiation-16	1np_f16f3
1np_f16f4	2619155	681758	380925	26.02	37.555687235	0.0	0.0	0.628368921052	4.27747500918	34.8610738855	9.15155305399	62.51	0.61248597834	0.0401983509874	7	0.764598540146	f16f4	none	1np	differentiation-16	1np_f16f4
1np_f16f5	1393578	814921	515967	58.47	37.1883812747	0.0	0.0	3.83255309317	5.79755279179	72.3443370638	17.3122902895	21.69	0.747423198248	0.0317332237904	5	0.880721220527	f16f5	none	1np	differentiation-16	1np_f16f5
1np_f16f6	1596932	1156238	850485	72.4	37.3546945017	0.0	0.0	0.868659138955	5.43237583785	91.811359697	20.928974341	6.49	0.878678275506	0.169141163698	13	0.924191170093	f16f6	none	1np	differentiation-16	1np_f16f6
1np_f16f7	2145724	1403048	841572	65.38	37.4378172589	0.0	0.0	0.378750807415	8.60948540782	83.8830276576	19.7107009337	11.49	0.701716612187	0.0825239869722	10	0.9312	f16f7	none	1np	differentiation-16	1np_f16f7
1np_f16g1	2166583	1446842	856762	66.77	37.2073315446	0.0	0.0	0.333055786844	5.70154952174	86.5427184663	19.9874088666	11.53	0.753437176337	0.099322202987	11	0.894830132939	f16g1	none	1np	differentiation-16	1np_f16g1
1np_f16g2	2999376	180911	149513	6.03	31.0625560117	0.0	0.0	0.0330066013203	1.71434286857	11.3362672535	4.85897179436	85.66	0.248049609922	0.0813356415598	7	0.86056998557	f16g2	none	1np	differentiation-16	1np_f16g2
1np_f16g3	925403	380373	241555	41.1	35.5434691696	0.0	0.0	3.11506180524	10.7933049999	56.3803818212	15.5013956022	35.04	1.92661175029	0.0323934156862	8	0.717391304348	f16g3	none	1np	differentiation-16	1np_f16g3
1np_f16g4	1647098	635817	405639	38.6	37.4079514394	0.0	0.0	0.104911408144	3.70881255828	52.3410786447	12.6194824371	46.72	0.634325458502	0.0938499457176	10	0.827262779428	f16g4	none	1np	differentiation-16	1np_f16g4
1np_f16g5	1937580	1346212	910259	69.47	37.4707728197	0.0	0.0	2.04553923395	4.74121869423	89.8036831473	19.6738512228	7.46	0.78546353135	0.0847099556938	9	0.929511603741	f16g5	none	1np	differentiation-16	1np_f16g5
1np_f16g6	1529611	1091985	810653	71.38	37.4073865839	0.0	0.0	0.595243932336	5.00710958568	94.0652120618	21.0875214513	4.87	0.872762932091	0.144156568176	12	0.905556686342	f16g6	none	1np	differentiation-16	1np_f16g6
1np_f17a1	1234855	763527	397468	61.83	37.2879674132	0.0	0.0	1.82595597882	13.0975171274	78.4714056654	19.2682571304	10.96	0.726884019241	0.0894780082744	13	0.80095097557	f17a1	none	1np	differentiation-16	1np_f17a1
1np_f17a2	581324	135638	104898	23.33	34.9403551204	0.0	0.0	8.15684088845	19.4729997523	35.9291140286	13.39278342	42.65	2.2840805879	0.0301927760336	7	0.562682215743	f17a2	none	1np	differentiation-16	1np_f17a2
1np_f17a3	1804561	614149	343059	34.03	37.5540522044	0.0	0.0	0.878767929459	40.0911684322	45.2071737786	12.6947553215	18.22	0.621421589164	0.0533728470409	9	0.876580538758	f17a3	none	1np	differentiation-16	1np_f17a3
1np_f17a4	1426352	162581	89971	11.39	37.2986612	0.0	0.0	1.62048624403	55.7845764259	17.5485606038	6.55850338133	28.41	0.429904890904	0.0125143041577	3	0.635404454865	f17a4	none	1np	differentiation-16	1np_f17a4
1np_f17a5	1331221	105098	79090	7.89	37.1926164025	0.0	0.0	0.176754360266	3.97257866057	10.6872912638	2.84369445909	85.88	0.135739536337	0.0290337724832	4	0.742294087923	f17a5	none	1np	differentiation-16	1np_f17a5
1np_f17a6	1242059	658243	339288	52.99	37.0308069101	0.0	0.0	0.506255736438	8.65175595382	66.5900198058	16.5228732911	27.96	0.582580551664	0.0683958804026	8	0.865937365937	f17a6	none	1np	differentiation-16	1np_f17a6
1np_f17a7	1193646	830804	494857	69.6	37.4462512336	0.0	0.0	0.507685657126	6.2842436489	89.298388475	20.919665028	8.2	0.678589739723	0.104823802118	13	0.806717984605	f17a7	none	1np	differentiation-16	1np_f17a7
1np_f17b1	1529379	588293	422487	38.46	34.9400828702	0.0	0.0	1.80366617954	5.18443688149	51.2254926	13.6535273983	43.29	0.630645651684	0.10340072181	15	0.89103291714	f17b1	none	1np	differentiation-16	1np_f17b1
1np_f17b2	38107	15779	13536	41.4	34.2784265358	0.0	0.0	1.80281837983	12.2864565565	59.7659222715	18.2512399297	32.68	2.172829139	0.00660191895778	3	0.642222222222	f17b2	none	1np	differentiation-16	1np_f17b2
1np_f17b3	1415785	305803	178784	21.59	36.5452099012	0.0	0.0	0.866228937584	12.5662526699	31.4719958864	9.67486749466	59.09	1.09069693853	0.0284322643115	6	0.518575851393	f17b3	none	1np	differentiation-16	1np_f17b3
1np_f17b4	1092458	30590	27919	2.8	35.6325451413	0.0	0.0	8.39047475205	22.5474500327	7.71686049439	4.97407239591	64.66	0.986759301213	0.00536956075233	1	0.385245901639	f17b4	none	1np	differentiation-16	1np_f17b4
1np_f17b5	1708042	103451	69145	6.05	37.1959711764	0.0	0.0	0.344367697116	26.3809542767	10.4872902442	3.53126181898	64.57	0.189103648705	0.0206566708723	7	0.828835227273	f17b5	none	1np	differentiation-16	1np_f17b5
1np_f17b6	1045582	169112	80348	16.17	36.4371900052	0.0	0.0	1.20123566599	13.4173050622	22.9688501229	7.00274486175	64.69	0.54036477013	0.0236201989378	6	0.492546583851	f17b6	none	1np	differentiation-16	1np_f17b6
1np_f17b7	1244873	663182	411164	53.27	36.8268996114	0.0	0.0	1.00732600733	10.1060343166	70.0510892616	17.4937343358	22.84	0.804896857528	0.0519057539391	8	0.671848501979	f17b7	none	1np	differentiation-16	1np_f17b7
1np_f17c1	1263592	431060	270576	34.11	36.5322564562	0.0	0.0	1.79218106996	8.09773662551	47.6687242798	11.9074074074	45.14	0.65329218107	0.0399636160911	5	0.539647577093	f17c1	none	1np	differentiation-16	1np_f17c1
1np_f17c2	1253572	736717	351253	58.76	36.4793350522	0.0	0.0	2.56561822688	9.0875151666	77.6436549171	20.0302813469	16.33	1.44458617221	0.0653003139579	10	0.765895304426	f17c2	none	1np	differentiation-16	1np_f17c2
1np_f17c3	1650712	1020547	543548	61.82	37.149077489	0.0	0.0	0.499479922967	11.2779477039	81.08567368	19.1851783195	11.79	0.902153427874	0.0791643437693	10	0.826167531505	f17c3	none	1np	differentiation-16	1np_f17c3
1np_f17c4	1013455	223456	170836	22.04	36.7031678762	0.0	0.0	4.10277662661	43.1215834863	31.9390997178	10.2914767233	24.72	0.82687032542	0.0627622428919	9	0.601683029453	f17c4	none	1np	differentiation-16	1np_f17c4
1np_f17c5	1276789	50150	40470	3.92	37.1618505485	0.0	0.0	0.163926080538	78.2467036603	9.24502367256	6.457262129	16.48	0.394033497938	0.0119274669171	3	0.515375153752	f17c5	none	1np	differentiation-16	1np_f17c5
1np_f17c6	673794	232074	116574	34.44	35.7203670558	0.0	0.0	1.3599010981	15.0513728872	49.7241759041	16.271024445	40.07	1.96972687701	0.0259235351075	5	0.580079230334	f17c6	none	1np	differentiation-16	1np_f17c6
1np_f17c7	1382617	589966	362404	42.67	36.4991194235	0.0	0.0	2.50508814387	17.8140726415	56.6358509098	14.3348960601	26.53	0.663230692899	0.0400516416772	11	0.654945054945	f17c7	none	1np	differentiation-16	1np_f17c7
1np_f17d1	1617000	1155232	777926	71.44	37.4455578231	0.0	0.0	0.708468974798	5.27591700227	91.7031950368	21.2540692439	6.66	0.699563638523	0.0582729380006	10	0.847935548842	f17d1	none	1np	differentiation-16	1np_f17d1
1np_f17d2	707620	278976	210340	39.42	34.5590825584	0.0	0.0	0.924927539099	7.77038055575	54.737904223	17.6201169267	40.24	1.73906161897	0.0490009095977	11	0.628143712575	f17d2	none	1np	differentiation-16	1np_f17d2
1np_f17d3	1421085	183806	127463	12.93	36.6195927759	0.0	0.0	1.27183346961	4.65879200449	18.2401213709	5.41637522535	77.81	0.605869545943	0.0250139373845	6	0.490322580645	f17d3	none	1np	differentiation-16	1np_f17d3
